Timestamp,Device ID,Channel,Sensor Name,Sensor ID,Data Type,Unit,Value
2022-04-20T21:38:22.258Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.874000549316406
2022-04-20T21:38:22.171Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1189
2022-04-20T21:38:21.977Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.76799964904785
2022-04-20T21:38:21.773Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:38:21.671Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:38:21.360Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59.400001525878906
2022-04-20T21:38:21.359Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.599998474121094
2022-04-20T21:38:21.358Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:38:21.180Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:36:52.253Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.874000549316406
2022-04-20T21:36:52.164Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1188
2022-04-20T21:36:52.067Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.784000396728516
2022-04-20T21:36:51.955Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:36:51.764Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:36:51.454Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.599998474121094
2022-04-20T21:36:51.453Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59.400001525878906
2022-04-20T21:36:51.452Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:36:51.245Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:35:22.259Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.878000259399414
2022-04-20T21:35:22.257Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1187
2022-04-20T21:35:22.161Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.801000595092773
2022-04-20T21:35:21.942Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:35:21.855Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:35:21.537Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59.29999923706055
2022-04-20T21:35:21.537Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:35:21.536Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.5
2022-04-20T21:35:21.338Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:33:52.347Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1186
2022-04-20T21:33:52.345Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.878000259399414
2022-04-20T21:33:52.312Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.801000595092773
2022-04-20T21:33:52.279Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:33:51.942Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.25
2022-04-20T21:33:51.699Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.5
2022-04-20T21:33:51.697Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:33:51.643Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59.29999923706055
2022-04-20T21:33:51.444Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:32:22.530Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1185
2022-04-20T21:32:22.525Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.878000259399414
2022-04-20T21:32:22.506Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.801000595092773
2022-04-20T21:32:22.131Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:32:22.031Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:32:21.891Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59.29999923706055
2022-04-20T21:32:21.889Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.400001525878906
2022-04-20T21:32:21.725Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:32:21.521Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:30:51.671Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.8799991607666
2022-04-20T21:30:51.611Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1184
2022-04-20T21:30:51.443Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.801000595092773
2022-04-20T21:30:51.382Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:30:51.124Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.25
2022-04-20T21:30:50.825Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:30:50.794Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59.29999923706055
2022-04-20T21:30:50.791Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.5
2022-04-20T21:30:50.782Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:29:21.772Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.8799991607666
2022-04-20T21:29:21.704Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1183
2022-04-20T21:29:21.515Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.81999969482422
2022-04-20T21:29:21.392Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:29:21.219Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.25
2022-04-20T21:29:20.933Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:29:20.905Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.400001525878906
2022-04-20T21:29:20.900Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59.20000076293945
2022-04-20T21:29:20.746Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:27:52.052Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1182
2022-04-20T21:27:51.795Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.882999420166016
2022-04-20T21:27:51.608Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.84000015258789
2022-04-20T21:27:51.496Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:27:51.300Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.25
2022-04-20T21:27:51.044Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.600000381469727
2022-04-20T21:27:51.042Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.099998474121094
2022-04-20T21:27:50.976Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.900001525878906
2022-04-20T21:27:50.796Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:26:21.958Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.882999420166016
2022-04-20T21:26:21.892Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1181
2022-04-20T21:26:21.788Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.856000900268555
2022-04-20T21:26:21.483Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:26:21.385Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.25
2022-04-20T21:26:21.105Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:26:21.087Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.79999923706055
2022-04-20T21:26:21.079Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,60.900001525878906
2022-04-20T21:26:20.877Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:24:51.876Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1180
2022-04-20T21:24:51.874Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.88599967956543
2022-04-20T21:24:51.757Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.868999481201172
2022-04-20T21:24:51.574Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:24:51.453Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.125
2022-04-20T21:24:51.169Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:24:51.166Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59
2022-04-20T21:24:51.163Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.20000076293945
2022-04-20T21:24:50.940Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:23:22.037Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1179
2022-04-20T21:23:21.973Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.88599967956543
2022-04-20T21:23:21.853Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.87299919128418
2022-04-20T21:23:21.665Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.625
2022-04-20T21:23:21.546Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:23:21.266Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:23:21.265Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.099998474121094
2022-04-20T21:23:21.263Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,59
2022-04-20T21:23:21.028Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:21:52.091Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.88599967956543
2022-04-20T21:21:52.066Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1178
2022-04-20T21:21:51.939Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.875999450683594
2022-04-20T21:21:51.754Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.625
2022-04-20T21:21:51.665Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:21:51.421Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.79999923706055
2022-04-20T21:21:51.349Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:21:51.347Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.099998474121094
2022-04-20T21:21:51.125Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:20:22.292Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1177
2022-04-20T21:20:22.150Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.88599967956543
2022-04-20T21:20:22.028Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.875999450683594
2022-04-20T21:20:21.848Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.625
2022-04-20T21:20:21.726Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:20:21.445Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.79999923706055
2022-04-20T21:20:21.443Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:20:21.440Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.099998474121094
2022-04-20T21:20:21.206Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:18:52.247Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1176
2022-04-20T21:18:52.245Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.888999938964844
2022-04-20T21:18:52.121Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.878999710083008
2022-04-20T21:18:51.962Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.625
2022-04-20T21:18:51.821Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:18:51.567Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61
2022-04-20T21:18:51.566Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.79999923706055
2022-04-20T21:18:51.542Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:18:51.465Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:17:22.513Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.89299964904785
2022-04-20T21:17:22.392Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.88599967956543
2022-04-20T21:17:22.340Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1175
2022-04-20T21:17:22.041Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.625
2022-04-20T21:17:21.902Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.5
2022-04-20T21:17:21.526Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.79999923706055
2022-04-20T21:17:21.519Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.700000762939453
2022-04-20T21:17:21.518Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61
2022-04-20T21:17:21.479Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:15:52.462Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.893999099731445
2022-04-20T21:15:52.433Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1174
2022-04-20T21:15:52.326Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.892000198364258
2022-04-20T21:15:52.131Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.625
2022-04-20T21:15:51.992Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:15:51.724Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,17,Temp. amb II,08a8b990-a288-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:15:51.721Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,12,Hum. Rel. I,2de1de10-a285-11ec-8da3-474359af83d7,rel_hum,p,61.099998474121094
2022-04-20T21:15:51.671Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.79999923706055
2022-04-20T21:15:51.488Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,11,Temp. amb I,445c1c00-a285-11ec-8da3-474359af83d7,temp,c,24.799999237060547
2022-04-20T21:14:21.504Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,19,Oxigeno - II,08fd4930-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.89699935913086
2022-04-20T21:14:21.502Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,20,Muestra,0ae9a8e0-a288-11ec-9f5b-45181495093e,ANALOG,null,1173
2022-04-20T21:14:21.387Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,16,Oxigeno - I,084c96d0-bf87-11ec-9f5b-45181495093e,DIGITAL,p,20.895999908447266
2022-04-20T21:14:21.194Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,14,Temp. Matriz II,0807e5b0-a288-11ec-8da3-474359af83d7,temp,c,24.625
2022-04-20T21:14:21.095Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,13,Temp. Matriz I,07243c70-a288-11ec-8da3-474359af83d7,temp,c,24.375
2022-04-20T21:14:20.837Z,5d6a6ac0-a263-11ec-a681-73c9540e1265,18,Hum. Rel. II,0a5d6e70-a288-11ec-9f5b-45181495093e,rel_hum,p,58.70000076293945
